url,attribute_name,product_name,entity_name,entity_type,prediction,confidence
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/7fdaf64ff9ff7a0b1d0961aa3f39bd6607c203e09a38c5828eda3462a597fde7_10044000006799_10.jpg,label_info_nutrition_label,3Z Chips Ahoy! Mini Big Bag 12,Mondelez ,manufacturer,nutrition_label,0.9999914169311523
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/36bbb3f25e4a0c8caf4d92e468977343ec129af113369d6f5b57814be771d25a_kzc9uduornryn8wevwms.jpg,out_of_packaging,20-Ounce Tilt & Pour® Swirlserve® Hot-N-Cold Insulated Beverage Server In White,Vollrath Foodservice,manufacturer,out_of_packaging (equipments),0.9986624717712402
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/04a3d722a7f36012e03c458e3d7431a5-large.jpg,ingredients_statement,Santa Cruz Organic 8 Fluid Ounce Organic Cranberry Concentrate 12 Count,J. M. Smucker,manufacturer,ingredient_statement,0.9983540773391724
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/13e0613708b5fe946bb852e682a7d887-large.jpg,ingredients_statement,Meow Mix 2.75 Ounce Tenders In Sauce Salmon & Crab Each,J. M. Smucker,manufacturer,ingredient_statement,0.9958162903785706
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Ff0199e166056c96c9d5cb8a7109a033cbc4e7f5569f571e504ccc1dc33941b7f_3883074.jpg,label_info_nutrition_label,Sauce Sweet & Spicy Plum 7 Day Lead,Saval Foodservice,distributor,nutrition_label,0.9997395873069763
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/1d3ea4325805dadde4bfb24d11289101-large.jpg,held,"Angela Mia Diced Tomatoes In Juice Pouch, 102.5 Oz",Conagra Foodservice ,manufacturer,out_of_packaging (edible),0.8870481848716736
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/ddc5d1898341454507588228fc323939d8f87413d3633c63d8513a5a9f756bd3_033844000233-2.jpg,in_packaging,Annatto Seed � 1 Oz,Badia Spices  ,manufacturer,inner_pack,0.6810064911842346
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/567c2d31c50a51ea064f5e3ab3c609c351abb3c12cf5176ebd11258d8a201f46_90027182014833_1,inner_pack,Flap Meat,Tyson Foods,manufacturer,Error: Unable to process image,
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/8d36c6f40272959c534d7160b4b3af4932a05a0bc634f601758ac4e61c4985ef_z2ujx0t3rqzbayqy66gw.webp,open_case,Advancepierre™ Blue Label Raw Breaded Black Pepper Western Style Country Fried Beef Steak Fritters,Tyson Foods,manufacturer,open_case,0.9914684295654297
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/3d9c6b98db00dea601763468a651f681cad000d0d0c63d07a5fc6bb63921e7f7_2669718.jpg,label_info_nutrition_label,Sauce Craft™ Sweet Chili Sauce Shelf Stable 4/0.5 Gallon Jug,Ventura Foods,manufacturer,nutrition_label,0.9996122717857361
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/97e96ea302a48d61cbbc405baea7b2cb09aaf4f3d5f1a9e7451f70275defff8d_dfeb9598fbfb97cc6bbcc0aff2c785d6.png,inner_pack,Anchovy Flat Olive Oil,Performance Foodservice,distributor,inner_pack,0.4903762638568878
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/5803210f8b3fdfb75e32ddae02e441e9-large.jpg,open_case,PEPR-FLAT 3/M POPEYES PEPPER - FLAT 3/M,Dyma Brands,manufacturer,open_case,0.9936190247535706
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/ebf8487854420bb2d1e360ddb50a6dd9-large.jpg,label_info_nutrition_label,"Duncan Hines Globe Blueberry Filling, 116 Oz",Conagra Foodservice ,manufacturer,nutrition_label,0.9999245405197144
https://image.sysco.com/image-server/product/image/7161393/web/10.jpg,open_case,Turkey Breast Nat Nae Brwnd,Sysco,distributor,open_case,0.9996178150177002
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/57602434aabe97d073d6539fa333bf87ea7b2eeeb4ba8e1a73fc143bdcea8a3b_1136628.jpg,prepared,Pizza Crust Cauliflower 14 Inch Veg,Cheney Brothers,distributor,out_of_packaging (edible),0.5014294981956482
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Faf7cd1cb1c4e48ece609b359b2728e4bee3b95f4f1121456518fcb35c271cbd6_26663.jpg,raw_or_uncooked,Aptz Suprema Mozzarella Sticks,Hillcrest Foodservice,distributor,out_of_packaging (edible),0.999987006187439
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/0de494a349c034542bfbbb4b343045dace65f97634d60597a8f9f0be1353ab91_488973.jpg,closed_case,Chicken Breast Tenders Fc,Driscoll Foods,distributor,closed_case,0.9954177141189575
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/f7ce546b33314ee5a2724551d3858548be63b00b682708c368bf72982779ec35_670871.png,in_packaging,"Jimmy Dean Pancakes & Sausage On A Stick, Frozen Breakfast, 5 Count",Tyson Foods,manufacturer,inner_pack,0.534272313117981
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/15cc1eea323a154000dd953ef755ee81.jpg,prepared,Brioche 4” With Black Sesame Seeds Artisan Bun,Nisi's Craft Bakery,manufacturer,prepared,0.9852272272109985
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/4281d8acc0e12d8d4983c2a18a41dfc4b282e1d8f2851269d66d4e9eef68b7ef_37408.WebP,in_packaging,Ham Uncur Jambon Royale,Mountain Pride,distributor,inner_pack,0.9927861094474792
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/d49aa073b07275c408d2bd350af1bf30.png,in_packaging,PASTA RICE MAC CHDR GLTN FR,Sysco,distributor,in_packaging,0.9895226359367371
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/eff877e82f107b72a38cdc0e5364be37af145e31ad364875ca776110f9a32dd1_4239966.jpeg,label_info_barcode,Cake Ice Cream Chocolate Sheet Uncu,Cheney Brothers,distributor,barcode,0.9998682737350464
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fac2a00fbd0b8027d7dea56053315c40bf119957db6dc90b30d023acae82f9a35_186217.jpg,raw_or_uncooked,S/O Waterchestnuts Whole,Hillcrest Foodservice,distributor,out_of_packaging (edible),0.9941083192825317
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/c4f9b20b5f49bc5c56571f44e6dd38cb2000dbb8f2b1be16c63152891994720d_2394231.jpg,prepared,Dressing Ranch Original Pc,Hillcrest Foodservice,distributor,prepared,0.9996362924575806
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/7c69a942fe946a92d9017d608546ef23-large.jpg,label_info_barcode,Rachael Ray Nutrish 8 Ounce Beef Hearty Stew Grain Free Wet Dog Food,J. M. Smucker,manufacturer,barcode,0.9991242289543152
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/94594932e1244fe9e2587b71d27d4f71c2989998cc9621018111aea56057e94b_40840158130888_2.jpg,closed_case,Tvna Earl Grey Fb 24Ct 6/Cs,Starbucks United Kingdom,manufacturer,in_packaging,0.8012638688087463
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/cec29e0d72aaeea626645f3d13e3e58a-large.jpg,label_info_ingredients,"Bigs Hidden Valley Ranch Sunflower Seeds, 5.35 Oz",Conagra Foodservice ,manufacturer,ingredient_statement,0.9970093965530396
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/9aef8ebcd767b80ce626167305a40aa3e1644be6a0c9e180c8a61b100a0a1eaf_10052603066003_6.jpg,label_info_nutrition_label,Pfo Hemp Ndb Orig,Campbell's Foodservice,manufacturer,nutrition_label,0.9996259212493896
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/a58b946ba86ff39b35b66e81f78056e19df1911b5870121db7d08ff9682445ef_packshot-new.jpg,label_info_ingredients,Knorr� Professional Soup Du Jour Mix Chicken Tortilla 4 X 14.4 Oz,Unilever Food Solutions,manufacturer,nutrition_label,0.6969822645187378
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/0521073f52dd61cb5adef57d51fe58b9-large.jpg,ingredients_statement,Rachael Ray Nutrish 22 Pound Super Medleys Wellness Blend Superfoods & Chicken Recipe,J. M. Smucker,manufacturer,ingredient_statement,0.999560534954071
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/3ef8b850c4a385a2b8f71764b8b1fa8408e5dac71ddc9080f05622f7967a187b_2388460.jpg,label_info_barcode,Boost Plus Choc Mp 4(6X8Floz) Cla N,Nestle,manufacturer,barcode,0.9999778270721436
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F113fbfd92e4b57bc69f62c3d244651d90202f678e1811bf34eda4526f0377fa2_fbc55dac-4949-4df2-a5d3-40583e55cb1b.jpg,label_info_nutrition_label,Boulder Canyon Kettle Potato Chips Variety Box 1.5 Oz 24 Count,UTZ Quality Food,manufacturer,nutrition_label,0.9994008541107178
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/c6a126bdbb25112d813e6eedebe6af2be093813077f887e76c7800ed970726a0_2987247.jpeg,label_info_barcode,Sauce Craft™  Sweet & Spicy Smokehouse Barbecue Sauce Shelf Stable 4/1 Gallon Jug,Ventura Foods,manufacturer,barcode,0.9987433552742004
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/6787bdb5003aaa770194904dfcf76ede083a74fde264dc9d715cfa26e37477b0_906545.jpg,label_info_ingredients,Rr Pp Frying Oil High Performance,Hillcrest Foodservice,distributor,ingredient_statement,0.986011803150177
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/8a8af0707d14861d823e157d036c0237-large.jpg,ingredients_statement,"Smucker'S Grape Jelly, 18 Oz Jar, 12 Count Case",J. M. Smucker,manufacturer,ingredient_statement,0.9990777969360352
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/d8f6935e48efb7ff092c5eedc1fe004c6d7eddc5ce792432d97715004ce1056c_2f2f7bda03e1b913a85765f458d6a07a3320780b.jpg,inner_pack,"Planters Trail Mix Fruit Nuts 72-Pack, 9 Lb, [Alternate Id: 123442]",Hormel Foods,manufacturer,inner_pack,0.9006091952323914
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d892f11b8660a450ab30ad872bb3befa59ec6f5df957b70e5752bcece940d150_90022655639025_2.jpg,closed_case,"Sliced Turkey Ham, Frozen",Butterball Farms,manufacturer,closed_case,0.9995278120040894
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/ceeae0270a2cb096e66153966317782759db1f1a9eb836c4a2dac0c39a4755a5_10041196911814_9.jpg,label_info_ingredients,Prog Veg Clsc Lentilrstdveg Sp,General Mills,manufacturer,nutrition_label,0.816955029964447
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/721a00c7ba42bd9624991abb2cbcf6f27eed086c930e7e1a02a2e40afc497df0_10832526009697_3.jpg,open_case,Christie Cookie Snickerdoodle Baked Cookie 1.4Oz,Rich Products,manufacturer,open_case,0.9975326061248779
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/images/36/af/a7/61/61a7af36874ed5f1b47a0bf3/677292.JPG,nutrition_facts,Liquid Coffee Creamer Italian Sweet Creme 0.38 oz Mini Cups 50/Box,Essendant,distributor,nutrition_label,0.9977322816848755
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/cb433130de5184dce72dcabf7045047f107f1f2759e7bcacbbeb8c245291e20f_90037600421044_10.jpg,closed_case,"Hormel � Deli Chicken Breast, Oil Browned, 2 Pc",Hormel Foods,manufacturer,closed_case,0.9998781681060791
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/91f37a29da723e9dd2ce2de4870c7f89750ccdd54d14d64c395f5d786a602fb7_30023700047237_0.jpg,label_info_barcode,Tys Nae Uckd Prmg Crns Hen Twpk 12/,Tyson Foods,manufacturer,barcode,0.9997872710227966
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/3cce71f8a473193a61643473ce4c4a68.png,in_packaging,Mix Chocolate Brownie,Driscoll Foods,distributor,in_packaging,0.4415697455406189
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/72ba77012940fc2223ac6f4af3be8d9887b3048a0b537a4ea75ac2f593bf6c31_41165098365_1.jpg,held,LID PLAS DOME GOURM WHT,Sysco,distributor,held,0.9999215602874756
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d830077e9282d1f7baee8ba3008ee5d13876594f7cdc3d2ad51e96d99fdbbc78_10032100086469_2.jpg,open_case,Sara Lee® Individually Wrapped Cake Slice Iced Double Chocolate 24Ct/2.25Oz,Sara Lee,manufacturer,open_case,0.999994158744812
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d4803e1497be88ce26eb227b6c897eb8e8b27409d516f702d6a21d77456fb0e2_2698376.jpg,label_info_nutrition_label,Vw- Baby Food Banana Apple Pear Puree,Hillcrest Foodservice,distributor,nutrition_label,0.9999638795852661
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/19323fc4741e9c5197a927fcbb62377b-large.jpg,ingredients_statement,Milk-Bone 15 Ounce Peanut Butter Three Flavor Variety Mini Each,J. M. Smucker,manufacturer,ingredient_statement,0.8392639756202698
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F6a4271545c7a4085cd6eec0388cdc8a0109b62c006434efc6ade262c358689ce_04660_Golden_Flake_3oz_Vinegar_Salt_Pork_Skins_Nutrition.jpg,label_info_nutrition_label,Golden Flake Pork Skins/Rinds Salt & Vinegar 3 Oz.,UTZ Quality Food,manufacturer,nutrition_label,0.9998225569725037
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fa3822f3d61fd0ea4755a6a14c5f7a405fdfb91e2a3ade75052688c0dd5265117_0441d728-96ca-48c0-867e-e796e157edea.jpg,held,Dough Pizza Presheeted 10 In,BiRite Foodservice Distributors,distributor,held,0.9988928437232971
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fa2fc6cc6f5a559316d0df1fd152dfabab20ef74b738fdd7c4ee68d743d6ba398_156805621.jpg,label_info_ingredients,Floridas Natural Cranberry Splash,Round Eye Supply,manufacturer,ingredient_statement,0.7475475668907166
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/2cb3b964b94b9d3f180729bc27632a7d-large.jpeg,nutrition_facts,"Castelvetrano, Pitted - Divina",DiCarlo Foods,distributor,nutrition_label,0.9957658052444458
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d35c4eb92ce0da394141bb383597d981d93c512a24e5ee5375f9fb9b8d9dff5b_10052000013587_8.jpg,label_info_ingredients,Propel Wm  20Z,Qtg,manufacturer,ingredient_statement,0.9967952370643616
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/06a7edb5c1a9cb42045e52972bb3b135d3cf78389c74a2ba96cd4dee40cd4e97_xuejhzaxepkdvgc9cnib.jpg,out_of_packaging,Adjustable Stainless Steel Cup Dispenser For 8- To 24-Ounce Cups With 3- To 3 7/8-Inch Diameter,Vollrath Foodservice,manufacturer,out_of_packaging (equipments),0.9998515844345093
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fe3966c20d7429efe00714143c64c9d7d2c0414a8696672331aa64d2abd248f78_877db612-5c93-476b-b117-be6b61b82cf6.jpg,raw_or_uncooked,** Chicken Tender Brd Fc Gold Crispy Rth,BiRite Foodservice Distributors,distributor,out_of_packaging (edible),0.99648118019104
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d8173a0c252506f71b37ba49ce4dbc4101b2d3670a20c52f3b65c674654b9e77_10077900195447_3.jpg,label_info_ingredients,Jmyd Link All Nt Fr Org Pk 12/12 Oz,Tyson Foods,manufacturer,ingredient_statement,0.9836332201957703
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/c78610a2cae7e2913386b5677fa7123801db68f933d811b677bbb8d3d61352d0_10074785102102_5.jpg,label_info_nutrition_label,"Valley Fresh � Chunked Chicken, 12/10Oz.",Hormel Foods,manufacturer,nutrition_label,0.9610195755958557
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/b3dac90a28892dbee6621ff89edf59e127a557b1ca8ee3a3f699c875b50b7cdb_ca06de45-6792-41d0-8044-7475ede6986a__85016.1717475687.jpg,closed_case,Eco Blend® Max Can Liners - 33 Gal 33 X 39 Pcr Lldpe 0.80 Mil Clear 8/25 Rolls (L6639Tc Er1),Novolex ,manufacturer,out_of_packaging (equipments),0.8157535791397095
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fe13bef3cadb39043e2d1501d32020269cd83b0960eaad11ada5f6008a7ef0e4b_8c7545fb-047d-43f4-895c-c4cb4ce1c09f.jpg,open_case,Ketchup Tomato Jug 33% W/Pump Redy59P,DiCarlo Foods,distributor,open_case,0.5726383328437805
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/2dd4309b7f7e571796ab682fc847272a.jpg,out_of_packaging,DART LID VENT TRANSLU 48JL 500CT (5655) *Special Order,Southwest Traders,distributor,out_of_packaging (equipments),0.9996054768562317
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/other/6c/c0/47/64/6447c06ca9cf27f69e55de9d/00044000027346_nafrontleft-5,in_packaging,Nabisco Nilla Wafer Cookies,A & B Distributors,distributor,in_packaging,0.9056429266929626
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/90bc432cf5ff97752289b7eb74e9d4aee8807d7f56ba0b8f48a0fc8f04a3505c_epqztmqlq64k1puzlvyj.jpg,held,4-Ounce Solid Oval Nylon Spoodle® Utensil In Black,Vollrath Foodservice,manufacturer,held,0.8867374658584595
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/997466c1c35dc28390e04d1438a62bca-large.jpg,nutrition_facts,Tortilla Flour 6 Inch,Hillcrest Foodservice,distributor,nutrition_label,0.9926822781562805
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/9aedcc0d5b356ffb6ddabd6bd39a067404d4251d037880958c24073ebd056237_73247519-5501-4f65-b302-ed955f63bd34__72936.1717469569.jpg,out_of_packaging,Signature Dessert Dessertware 12 Fl Oz (355Ml) Clear Parfait Dish (55072),Novolex ,manufacturer,out_of_packaging (equipments),0.9998855590820312
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/36273edbf979bebda9339e660bea89f2525ff68fe1a4a19a879e3bf15210402b_kym-1038_4-1_beef_hotdogs_7in_2_277x233_72dpi_case.jpg,closed_case,Franks Beef 4/1 7 Skinless,"Kayem Foods, Inc.",manufacturer,closed_case,0.9995130300521851
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/97c431c023097e15b7afe7668ef1b446dd7a9b38a0a51b37eb0edab035db4553_18488841.jpg,label_info_nutrition_label,"Chip, Potato Kettle Jalapeno",US Foods,distributor,nutrition_label,0.9998921155929565
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/a66eec44f6610d5eb540d6c7d6ba123de8c969ae2fb41dd4c0ea184fd110168e_10038616360376_9.jpg,inner_pack,"Margherita Pepperoni, Stick, 20/8 Oz",Smithfield Foods,manufacturer,inner_pack,0.9332087635993958
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/2e118a2897bad6fccd4b9443327cf4f48733072e9f7d11585b1b9dfc151445a0_4274451.jpg,open_case,Vw-Original Teardrop Naan 48-4 Ounce,Hillcrest Foodservice,distributor,open_case,0.9997544884681702
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/0a6cc8209387e99cb2331fc33a9b7264e929145ba817e516b05603e64ae5bee9_2810773.png,ingredients_statement,Cream Culinary,Hillcrest Foodservice,distributor,ingredient_statement,0.9229316711425781
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/dicarlo_ori_246067.jpg,raw_or_uncooked,Lobster Meat Ckl Claw & Knuckle Leg Ckd,DiCarlo Foods,distributor,raw_or_uncooked,0.9976735711097717
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F9dd6f84dbb9d4ba4465fbd8798e44693912f3ffeb16d77072b0bad8b6bad46da_c8a8c93b-d8e3-42db-b51f-98a5a6ce9288.jpg,prepared,Dwo Danish Maple Pecan Plait Large,BiRite Foodservice Distributors,distributor,out_of_packaging (edible),0.9948110580444336
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/19c5889af629060e0004bfb804395915.jpg,raw_or_uncooked,"Organic Kalamata, Pitted - Divina",FoodMatch,manufacturer,out_of_packaging (edible),0.5462824106216431
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/330cb12508e8faecfe31f2d80755c56ff68e0532721b8768b7e159e2dc00e065_90070800031514_7.jpg,inner_pack,"Smithfield Smoked Hams, Halves, 6/8.25 Lb  Random Weight",Smithfield Foods,manufacturer,raw_or_uncooked,0.9870467185974121
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F746bd4e839ad8da708e2a286b5881d22ecd2824aeb12645e5ebe7cc4486f7169_239880.jpg,raw_or_uncooked,Vw- Chicken Fiery Breast Strip 5814,Hillcrest Foodservice,distributor,out_of_packaging (edible),0.9949772953987122
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1861870/204febcbbc5ee18b88a7c4680f293c19.png,in_packaging,Mix Cornbread Muffin,BiRite Foodservice - deprecated,distributor,closed_case,0.9954661130905151
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2Fce5f29f327cab94eb85c416f030e70982feb3767bf21f31df337676a5d188a37_1931926.jpg,held,Cup Foam Horizon Blue 20Oz Sr16 *Limited Supply,Saval Foodservice,distributor,held,0.9999703168869019
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F9355557c8e21a602fdef831002a3e8580e0e1bf66a493f8713216ed9233eda48_b8d4348f-1e39-48be-bfa1-123c2a37e469.jpg,in_packaging,Turkey Breast Mesquite Smoked Prem Skls,BiRite Foodservice Distributors,distributor,inner_pack,0.8910147547721863
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/19ee3599e49292f60a1de90daf9dd3d5132c37341ff6e771e22002580cbe4493_10048001198910_3.jpg,inner_pack,Hlmns Classics French Pc,Unilever,manufacturer,in_packaging,0.9953937530517578
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/794506ea492fafd12dbc43c497d30214074409bfeb94385b64946568a66db363_2370941.jpg,in_packaging,Oatmeal Blueberry Hazelnut Cup,Cheney Brothers,distributor,in_packaging,0.9788225293159485
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/05ab9603860443b7d6a4b070e0c18858.png,raw_or_uncooked,CHICKEN BRST BL SL RNDM 3-10OZ,Sysco,distributor,raw_or_uncooked,0.9547622799873352
https://fsa-assets.s3.amazonaws.com/assets%2Foptimized%2Fprod%2F7d80a4d30c89d10549da66b0aae94039153637abc73f40e8359b3cf71342d2c7_166742.jpg,label_info_nutrition_label,Mixer Grenadine,Hillcrest Foodservice,distributor,nutrition_label,0.9947957396507263
https://image.sysco.com/image-server/product/image/4102776/web/11.jpg,label_info_nutrition_label,OATMEAL INSTANT BLUBERRY HZL,Sysco,distributor,nutrition_label,0.9853488802909851
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/22e0504afded27fd44c78601e5ac70baa9a8e1c03289733d28a035a8abdc4ff4_10073007001193_6.jpg,label_info_ingredients,Columbus � Sopressata Salame Stick 12/8Oz,Hormel Foods,manufacturer,ingredient_statement,0.9967457056045532
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/ef652f529f78ae97f31cc2f9d8809fb6-large.jpg,nutrition_facts,Meow Mix 3 Pound Tasty Layers Beef Au Jus Flavor And Savory Gravy Flavors Dry Cat Food,J. M. Smucker,manufacturer,guranteed_analysis,0.9980619549751282
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/502964457fd7e5cfab440b6016dc1a7265c874fb893f0529cc4e8d28a174b435_drs9zslhn96ttvcuubwi.jpg,out_of_packaging,Miramar® Contemporary Pan Lids,Vollrath Foodservice,manufacturer,out_of_packaging (equipments),0.9997523427009583
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/bcacdafcabed3b44abcef687f22cf8aa-large.jpg,ingredients_statement,Dunkin' 12 Ounce Decaf Ground Original Blend,J. M. Smucker,manufacturer,ingredient_statement,0.996562659740448
https://fsa-assets.s3.us-east-2.amazonaws.com/assets/bb72689c793cb5f819ea459cee4a55fc943ccd7698e1f17b49af49ef0f67b8db_10070459005533_10,label_info_barcode,Nyb Texas Parmesan Toast,T. Marzetti Foodservice,manufacturer,barcode,0.9998456239700317
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/c6eab09867256a46edb74168343cfc20d401ae0e5beca891888acfe396fa1094_10013562289728_10.jpg,label_info_nutrition_label,Ann Org Orig Crispy Snk Br 5Ct,General Mills,manufacturer,nutrition_label,0.999977707862854
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/7e51e653fd7a63426fd4f9cd53536e038f1e8e677bf7ac1b38b528afa7fa8626_16384_1.jpg,label_info_barcode,*Ham Fresh Skin On Primal S/O,FoodPRO Corporation,distributor,barcode,0.6817104816436768
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/other/b6/76/de/61/61de76b61d892dc22b48d9cc/2ff8e947-f47e-410e-bdde-ac75039034f2,nutrition_facts,Rw Knudsen 32 Fluid Ounce Organic Carrot Orange,J. M. Smucker,manufacturer,nutrition_label,0.9996888637542725
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/23/a5/19/60/6019a5239e7881eeaa2765b3/images/38/1d/59/63/63591d38f7de7ce2c523841e/High_Res-00074682103014_L4_PIM.jpg,ingredients_statement,Rw Knudsen 32 Fluid Ounce Organic Apple,J. M. Smucker,manufacturer,ingredient_statement,0.9977529644966125
https://codify-assets.s3.us-east-2.amazonaws.com/catalog-images/1858737/434edf7f0a76b8ad316c358fbcdc2762_2.png,closed_case,MUSHROOM SHITAKE CAPS FLWR TOP,Sysco,distributor,closed_case,0.9917295575141907
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/472bdf2e17695e76505eadaa911e9e0b50ad1215dbf9cb9f9730c1ccec062d91_99497d90-b1d7-4925-93ea-4e9c8e00bd7d.jpg,inner_pack,Base Soup Cream,BiRite Foodservice Distributors,distributor,out_of_packaging (equipments),0.7881553173065186
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/d1fc492eb74d35370a68f99d9a92aa9323213538989573e9a80b875df734325d_Image.jpg,out_of_packaging,Cube Cont Micro 2 Comp Rect Combo,Flanagan Foodservice,distributor,out_of_packaging (equipments),0.9998716115951538
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/fb8af6fdcaa3ca1fab4fa6dd3327d49e49eeee62bbc2629b4e396a6d957ce2f1_2424728.jpg,label_info_ingredients,"Minor'S Chile Garlic Sauce, 4 Lb 13 Oz Jug",Nestle,manufacturer,ingredient_statement,0.9850119352340698
https://fsa-assets.s3.amazonaws.com/assets/optimized/prod/737a5d72d66b5950e60753c7cdf6faa2af0291718f158e9e30e1549c5f35c030_283126.jpg,open_case,Sfs Chef One Chicken & Vegetable Whl-Wht Dumpling 20.00Lbs 8Ct,Schwan's Company,manufacturer,open_case,0.9992239475250244
https://ordering-supplies-images-1.s3.us-east-2.amazonaws.com/796d400541ddde88999d74e325ec6319-large.jpg,label_info_nutrition_label,Echinacea Ginger Lemon Sn Juice_Ds,Performance Foodservice,distributor,nutrition_label,0.9998787641525269
